,date,game_name,home,away,bookie,home_odds,draw_odds,away_odds,winner
434,"Today, 04 Dec  2021, 15:00",Dover - Wrexham,Dover,Wrexham,William Hill,6.5,3.2,0.36,
435,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,10x10bet,1.15,2.45,2.45,
436,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,1xBet,1.17,2.4,2.3,
437,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Asianodds,1.12,2.52,2.47,
438,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,bet-at-home,1.21,2.3,2.0,
439,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,bet365,1.15,2.4,2.0,
440,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Betsensation,1.1,2.35,2.33,
441,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,bwin,1.0,2.4,2.4,
442,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Coolbet,1.3,2.4,2.25,
443,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Curebet,1.14,2.45,2.41,
444,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,GGBET,1.13,2.29,2.19,
445,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Lasbet,1.1,2.35,2.33,
446,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Marathonbet,1.15,2.42,2.32,
447,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Pinnacle,1.15,2.45,2.44,
448,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,Unibet,1.18,2.3,2.05,
449,"Today, 04 Dec  2021, 15:00",Solihull Moors - Woking,Solihull Moors,Woking,William Hill,1.2,2.2,2.0,
450,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,10x10bet,2.59,2.68,1.02,
451,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,1xBet,2.46,2.68,1.02,
452,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Asianodds,2.58,2.71,1.01,
453,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,bet-at-home,2.15,2.55,1.03,
454,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,bet365,2.5,2.5,0.9,
455,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Betsensation,2.47,2.56,0.98,
456,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,bwin,2.4,2.5,0.95,
457,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Coolbet,2.6,2.75,1.03,
458,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Curebet,2.57,2.66,1.01,
459,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,GGBET,2.47,2.6,0.92,
460,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Lasbet,2.47,2.56,0.98,
461,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Marathonbet,2.48,2.68,1.0,
462,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Pinnacle,2.58,2.7,1.02,
463,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,Unibet,2.5,2.5,0.95,
464,"Today, 04 Dec  2021, 15:00",Weymouth - Torquay,Weymouth,Torquay,William Hill,2.4,2.4,0.95,
465,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,10x10bet,0.31,4.7,8.7,
466,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,1xBet,0.27,4.65,8.0,
467,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Asianodds,0.29,4.5,8.24,
468,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,bet-at-home,0.25,4.6,7.4,
469,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Betsensation,0.27,4.1,7.7,
470,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,bwin,0.26,4.25,7.0,
471,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Coolbet,0.28,4.5,8.5,
472,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Curebet,0.3,4.6,8.6,
473,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Lasbet,0.27,4.1,7.7,
474,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Marathonbet,0.29,4.35,7.6,
475,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Pinnacle,0.29,4.51,8.27,
476,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,Unibet,0.27,4.0,7.0,
477,"Today, 04 Dec  2021, 15:00",AFC Fylde - Blyth,AFC Fylde,Blyth,William Hill,0.28,3.6,7.5,
478,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,10x10bet,5.4,2.78,0.6,
479,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,1xBet,4.6,3.06,0.53,
480,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Asianodds,5.59,2.85,0.53,
481,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,bet-at-home,4.2,2.85,0.54,
482,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Betsensation,4.9,2.52,0.55,
483,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,bwin,5.0,2.9,0.44,
484,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Coolbet,5.0,3.0,0.53,
485,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Curebet,5.5,2.86,0.57,
486,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Lasbet,4.9,2.52,0.55,
487,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Marathonbet,4.45,2.96,0.55,
488,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Pinnacle,5.28,2.67,0.58,
489,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,Unibet,5.0,3.0,0.43,
490,"Today, 04 Dec  2021, 15:00",Bradford PA - Brackley Town,Bradford PA,Brackley Town,William Hill,4.8,2.7,0.5,
491,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,10x10bet,1.36,2.5,1.99,
492,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,1xBet,1.27,2.5,1.85,
493,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Asianodds,1.31,2.47,1.92,
494,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,bet-at-home,1.27,2.4,1.75,
495,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Betsensation,1.25,2.29,1.84,
496,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,bwin,1.25,2.25,1.65,
497,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Coolbet,1.3,2.5,1.85,
498,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Curebet,1.35,2.47,1.98,
499,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Lasbet,1.25,2.29,1.84,
500,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Marathonbet,1.25,2.52,1.83,
501,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Pinnacle,1.31,2.47,1.92,
502,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,Unibet,1.28,2.3,1.75,
503,"Today, 04 Dec  2021, 15:00",Chester - Leamington,Chester,Leamington,William Hill,1.25,2.2,1.8,
504,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,10x10bet,1.55,2.63,1.65,
505,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,1xBet,1.48,2.48,1.56,
506,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Asianodds,1.51,2.54,1.61,
507,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,bet-at-home,1.47,2.3,1.55,
508,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Betsensation,1.43,2.41,1.52,
509,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,bwin,1.45,2.4,1.35,
510,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Coolbet,1.55,2.4,1.6,
511,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Curebet,1.54,2.61,1.63,
512,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Lasbet,1.43,2.41,1.52,
513,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Marathonbet,1.48,2.48,1.56,
514,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Pinnacle,1.51,2.54,1.61,
515,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,Unibet,1.55,2.25,1.45,
516,"Today, 04 Dec  2021, 15:00",Curzon Ashton - Alfreton,Curzon Ashton,Alfreton,William Hill,1.45,2.2,1.55,
517,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,10x10bet,1.8,2.53,1.47,
518,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,1xBet,1.68,2.52,1.35,
519,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Asianodds,1.76,2.41,1.44,
520,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,bet-at-home,1.65,2.4,1.34,
521,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Betsensation,1.67,2.34,1.35,
522,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,bwin,1.6,2.3,1.25,
523,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Coolbet,1.7,2.5,1.4,
524,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Curebet,1.79,2.51,1.46,
525,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Lasbet,1.67,2.34,1.35,
526,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Marathonbet,1.67,2.55,1.35,
527,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Pinnacle,1.76,2.41,1.44,
528,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,Unibet,1.6,2.3,1.38,
529,"Today, 04 Dec  2021, 15:00",Gloucester - Spennymoor,Gloucester,Spennymoor,William Hill,1.62,2.25,1.35,
530,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,10x10bet,2.16,2.37,1.32,
531,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,1xBet,2.0,2.38,1.24,
532,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Asianodds,2.3,2.37,1.15,
533,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,bet-at-home,1.9,2.3,1.21,
534,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Betsensation,1.99,2.18,1.22,
535,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,bwin,2.3,2.3,0.93,
536,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Coolbet,2.2,2.3,1.2,
537,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Curebet,2.14,2.35,1.31,
538,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Lasbet,1.99,2.18,1.22,
539,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Marathonbet,2.02,2.38,1.2,
540,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Pinnacle,2.1,2.29,1.28,
541,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,Unibet,2.0,2.35,1.07,
542,"Today, 04 Dec  2021, 15:00",Guiseley - York,Guiseley,York,William Hill,2.4,2.2,1.0,
543,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,10x10bet,1.89,2.41,1.46,
544,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,1xBet,1.81,2.26,1.41,
545,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Asianodds,1.81,2.44,1.39,
546,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,bet-at-home,1.65,2.15,1.47,
547,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Betsensation,1.74,2.23,1.35,
548,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,bwin,1.37,2.4,1.45,
549,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Coolbet,1.75,2.25,1.5,
550,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Curebet,1.87,2.4,1.45,
551,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,GGBET,1.81,2.14,1.42,
552,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Lasbet,1.74,2.23,1.35,
553,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Marathonbet,1.79,2.28,1.39,
554,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Pinnacle,1.86,2.29,1.44,
555,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,Unibet,1.65,2.2,1.38,
556,"Today, 04 Dec  2021, 15:00",Kettering - Boston Utd,Kettering,Boston Utd,William Hill,1.45,2.1,1.62,
557,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,10x10bet,1.82,2.45,1.5,
558,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,1xBet,1.72,2.4,1.38,
559,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Asianodds,1.58,2.39,1.62,
560,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,bet-at-home,1.6,2.3,1.43,
561,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Betsensation,1.68,2.26,1.38,
562,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,bwin,1.45,2.5,1.35,
563,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Coolbet,1.65,2.3,1.55,
564,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Curebet,1.81,2.41,1.48,
565,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Lasbet,1.68,2.26,1.38,
566,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Marathonbet,1.71,2.44,1.38,
567,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Pinnacle,1.77,2.39,1.45,
568,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,Unibet,1.55,2.35,1.35,
569,"Today, 04 Dec  2021, 15:00",Southport - Hereford,Southport,Hereford,William Hill,1.37,2.1,1.7,
